"NodeNames","Score"
"HBIN036036",0.0238267864731285
"HBIN014685",0.0192850183884373
"HBIN027528",0.0162064332436951
"HBIN021608",0.00498239859330921
"HERB003658",0.00463263227295114
"HBIN014693",0.00403178249112453
"HERB000225",0.00366511893732834
"HERB006950",0.00322650623721821
"HBIN035055",0.00268462111988308
"HBIN020908",0.00225526092720009
"HBIN046523",0.00220503976929218
"HBIN020903",0.00163945636691123
"HBIN014399",0.00157932923180609
"HBIN026609",0.00156242791528239
"HBIN038026",0.00151639942136933
"HERB000330",0.001093322485567
"HBIN044676",0.00104477219319319
"HERB006280",0.000963011060360305
"HBIN028076",0.000915759185212655
"HERB004694",0.00061158952374143
"HBIN045032",0.000605947605370699
"HBIN022584",0.000555158589332185
"HBIN019111",0.000534708367199245
"HBIN020406",0.000494403487802333
"HBIN038680",0.000437672576329247
"HBIN018278",0.000356693007533822
"HBIN026067",0.00030776865790087
"HBIN033609",0.000287770599773843
"HBIN044060",0.000279120696680781
"HBIN010510",0.000277262932041956
"HBIN012818",0.000274741935215788
"HERB001779",0.000274145239368901
"HBIN045944",0.000267092703010148
"HBIN030532",0.000240969407263483
"HBIN020653",0.000231314325592627
"HBIN042438",0.000227437006766629
"HBIN017056",0.0001836523019496
"HBIN036366",0.000182126334391833
"HBIN047613",0.000156614787553812
"HBIN036162",0.000148347803114809
"HBIN019425",0.000141617885495601
"HBIN027450",0.000130706997128179
"HBIN014684",0.00013020813159416
"HBIN041495",0.000125045716942577
"HBIN045028",0.000122564679886221
"HBIN048051",0.000108718877607695
"HBIN022536",0.000104867792628172
"HBIN038424",0.000103732225622517
"HBIN035246",0.000102616767785686
"HBIN033339",7.99461698952831e-05
"HBIN016408",6.84067370154086e-05
"HBIN039150",5.94608300036073e-05
"HBIN045258",5.48602409598682e-05
"HBIN039072",5.37429816813185e-05
"HBIN045115",5.33556585851892e-05
"HBIN048902",5.33163604642169e-05
"HBIN037213",5.27609956609916e-05
"HBIN002095",5.264877422909e-05
"HBIN025193",5.24814019377546e-05
"HBIN039888",5.24038878725154e-05
"HBIN044322",5.14555271012865e-05
"HBIN047870",5.14302608963602e-05
"HBIN039065",5.13886152318623e-05
"HBIN048901",5.13196706506579e-05
"HBIN012532",5.12797577523532e-05
"HBIN031343",5.11456167100225e-05
"HBIN047867",5.11456167100225e-05
"HBIN048911",5.11456167100225e-05
"HBIN039061",5.10554255152317e-05
"HBIN038371",5.09919182835152e-05
"HBIN004642",5.09766469695141e-05
"HBIN046084",5.02071493049275e-05
"HBIN006867",4.82007881481756e-05
"HBIN027670",4.70451770294789e-05
"HBIN028546",4.38889859189631e-05
"HBIN033803",4.03855223734033e-05
"HERB005118",3.87675407358587e-05
"HBIN026662",3.85253472181529e-05
"HBIN046359",3.6209354960329e-05
"HBIN019688",3.36286327147768e-05
"HBIN019298",3.32749168991533e-05
"HBIN031753",3.26365262288703e-05
"HBIN033890",3.24899533345294e-05
"HBIN040908",3.21596259578232e-05
"HBIN045062",3.14332070728214e-05
"HBIN024936",2.96103325254784e-05
"HBIN018094",2.89087509471108e-05
"HBIN033751",2.71293483780006e-05
"HBIN042172",2.64192325046708e-05
"HBIN048047",2.60869270007158e-05
"HBIN045937",2.54387390167921e-05
"HBIN029444",2.49475125894446e-05
"HBIN019786",2.46697917800002e-05
"HBIN040747",2.37963843225232e-05
"HBIN024930",2.35249418045174e-05
"HBIN014423",2.1608455025547e-05
"HBIN044918",2.14275559583454e-05
"HBIN016505",2.12980896028308e-05
"HBIN038627",2.12136955915436e-05
"HBIN032583",2.09200982856564e-05
"HBIN019948",2.06592452867412e-05
"HBIN023132",2.03101259348078e-05
"HBIN017508",2.02422321124212e-05
"HBIN025226",1.99971230090597e-05
"HBIN022815",1.97834879889149e-05
"HBIN045972",1.93073149302651e-05
"HBIN045031",1.90447612498927e-05
"HBIN026145",1.87290401876036e-05
"HBIN029771",1.80574971891288e-05
"HBIN044158",1.79423768541042e-05
"HBIN044152",1.78796641654686e-05
"HBIN018781",1.71101122608009e-05
"HBIN048368",1.70163928696212e-05
"HBIN026881",1.68391049695237e-05
"HBIN027030",1.66702564883986e-05
"HBIN037188",1.66314095992321e-05
"HBIN027162",1.64734834968373e-05
"HBIN026385",1.63620617545444e-05
"HBIN013310",1.63114733839494e-05
"HBIN035798",1.62636093145619e-05
"HBIN042670",1.57532903523624e-05
"HBIN028847",1.56901559950445e-05
"HBIN003048",1.54815182388052e-05
"HBIN033440",1.5467247555875e-05
"HBIN019252",1.53766823137424e-05
"HBIN030934",1.53694207519364e-05
"HBIN034750",1.53694207519364e-05
"HBIN036692",1.53633117781718e-05
"HBIN020915",1.53328521731855e-05
"HBIN024452",1.52000485847308e-05
"HBIN004061",1.51579946326298e-05
"HBIN035214",1.50834809466951e-05
"HBIN027103",1.49622891221388e-05
"HBIN037254",1.49344871163095e-05
"HBIN048935",1.49298886742868e-05
"HBIN029313",1.48654252767533e-05
"HBIN047738",1.46839398803063e-05
"HBIN021356",1.46792962734585e-05
"HBIN037085",1.46429879642691e-05
"HBIN047416",1.46429879642691e-05
"HBIN024821",1.46317085105403e-05
"HBIN017043",1.43193623309091e-05
"HBIN020657",1.41917129108935e-05
"HBIN012943",1.4176419801703e-05
"HBIN042339",1.41038498592643e-05
"HBIN046387",1.40289665215639e-05
"HBIN029840",1.40174917462832e-05
"HBIN016568",1.39484139244018e-05
"HBIN036308",1.38006327347804e-05
"HBIN037281",1.37689288899962e-05
"HBIN032807",1.36601243225091e-05
"HBIN024252",1.36519202708537e-05
"HBIN048842",1.36267036873355e-05
"HBIN020014",1.36216705316069e-05
"HBIN007703",1.35788393452643e-05
"HBIN003897",1.35738999020318e-05
"HBIN048342",1.35335543058642e-05
"HBIN025300",1.35326356117847e-05
"HBIN039031",1.3531089907598e-05
"HBIN009501",1.35286867072833e-05
"HBIN021801",1.34411222374193e-05
"HBIN033265",1.32557049221719e-05
"HBIN023190",1.31481025007946e-05
"HBIN023623",1.31018512562354e-05
"HBIN019986",1.30295878632206e-05
"HBIN026468",1.28869155162321e-05
"HBIN041273",1.28574009578061e-05
"HBIN047561",1.27362890896137e-05
"HBIN029519",1.27201336375556e-05
"HBIN015584",1.25526787233438e-05
"HBIN042759",1.24426116334058e-05
"HBIN047744",1.23868905860424e-05
"HBIN018241",1.23839509291196e-05
"HBIN044730",1.23467010838506e-05
"HBIN016080",1.23067452077193e-05
"HBIN027849",1.22896373992352e-05
"HBIN035292",1.21290945253957e-05
"HBIN026465",1.21237100234107e-05
"HBIN025918",1.20592196824709e-05
"HBIN039000",1.20368659343958e-05
"HBIN025026",1.20357872887588e-05
"HBIN015562",1.20145642130076e-05
"HBIN004663",1.198978292041e-05
"HBIN014593",1.19697733495696e-05
"HBIN030562",1.18072847107886e-05
"HBIN045073",1.17995809321806e-05
"HBIN019894",1.17164860452887e-05
"HBIN037250",1.16740129113282e-05
"HBIN017341",1.15847316264155e-05
"HBIN022599",1.15452319509727e-05
"HBIN036819",1.15319251164233e-05
"HBIN010983",1.15167298877243e-05
"HBIN033093",1.15019480016757e-05
"HBIN036311",1.14711150619763e-05
"HBIN041100",1.14472741225678e-05
"HBIN024976",1.14221468597825e-05
"HBIN029074",1.14012743257429e-05
"HBIN015547",1.13987254262533e-05
"HBIN034746",1.13522588875633e-05
"HBIN030134",1.11462991748316e-05
"HBIN034745",1.1058087360937e-05
"HBIN013853",1.08704660093137e-05
"HBIN046657",1.08659964477404e-05
"HBIN035605",1.06542047318553e-05
"HBIN026379",1.06022924742273e-05
"HBIN046796",1.05908174918533e-05
"HBIN034593",1.05846178809617e-05
"HBIN030806",1.05451028326409e-05
"HBIN023404",1.04725392407652e-05
"HBIN003335",1.03945248751018e-05
"HBIN026440",1.03217464092329e-05
"HBIN041428",1.03048533869586e-05
"HBIN020905",1.02891767012876e-05
"HBIN023213",1.02891767012876e-05
"HBIN017987",1.02770933657948e-05
"HBIN045966",1.02716217960409e-05
"HBIN020907",1.02509404564037e-05
"HBIN029445",1.02303479854513e-05
"HBIN031211",1.02102660162623e-05
"HBIN010903",1.01563731128329e-05
"HBIN046019",9.98808571967315e-06
"HBIN021802",9.93854216439348e-06
"HBIN044684",9.92092795488587e-06
"HBIN032754",9.89373469191085e-06
"HERB004322",9.8752248733488e-06
"HBIN019502",9.87427516055476e-06
"HBIN024535",9.84464399137379e-06
"HBIN028191",9.80363787097006e-06
"HBIN030896",9.75840674068462e-06
"HBIN019962",9.73952498337766e-06
"HBIN047626",9.73952498337766e-06
"HBIN032813",9.70916356083636e-06
"HBIN001240",9.68776964391584e-06
"HBIN035135",9.68348342020448e-06
"HBIN036050",9.64864068395984e-06
"HBIN039004",9.64850663568834e-06
"HBIN035109",9.63555714723819e-06
"HBIN022771",9.59021586423668e-06
"HBIN017992",9.57309450749784e-06
"HBIN030729",9.54404103129163e-06
"HBIN030516",9.51865951784271e-06
"HBIN038398",9.5150402888795e-06
"HBIN031539",9.38002017261654e-06
"HBIN022819",9.37831741452767e-06
"HBIN039070",9.33666136810874e-06
"HBIN016887",9.2935723548583e-06
"HBIN047437",9.28209577495171e-06
"HBIN015535",9.26137018307364e-06
"HBIN019321",9.24857337599956e-06
"HBIN039794",9.18928758487609e-06
"HBIN024357",9.1819676881171e-06
"HBIN028474",9.16596940169367e-06
"HBIN046642",9.15448017610402e-06
"HBIN044636",9.13821143823633e-06
"HBIN046713",9.13411292875009e-06
"HBIN028476",9.12217433298215e-06
"HBIN015470",9.05464129127342e-06
"HBIN047272",9.03853889572517e-06
"HBIN025445",8.99752658594689e-06
"HBIN040073",8.980765004665e-06
"HBIN033602",8.96837158255997e-06
"HBIN011105",8.95252911840699e-06
"HBIN043380",8.94811834207851e-06
"HBIN015704",8.9320181103259e-06
"HBIN034623",8.91080425667648e-06
"HBIN031089",8.88293820072643e-06
"HBIN041274",8.88293820072643e-06
"HBIN002561",8.87083197125684e-06
"HBIN015210",8.87083197125684e-06
"HBIN015651",8.85738081549335e-06
"HBIN002102",8.83917996505346e-06
"HBIN025965",8.82533340041214e-06
"HBIN018263",8.78982630286747e-06
"HBIN033428",8.77152759708653e-06
"HBIN024184",8.7627904565104e-06
"HBIN016282",8.75913080684547e-06
"HBIN036044",8.75433722435962e-06
"HBIN015613",8.69133440717715e-06
"HBIN018110",8.65524851299396e-06
"HBIN032812",8.61697045670729e-06
"HBIN022407",8.58868373606094e-06
"HBIN041334",8.58544757772646e-06
"HBIN017343",8.57359720471228e-06
"HBIN011699",8.55454737329561e-06
"HBIN046497",8.48458400520606e-06
"HBIN027958",8.42159775790129e-06
"HBIN018033",8.41215058272699e-06
"HBIN008962",8.39166177463408e-06
"HBIN040966",8.3624571361945e-06
"HBIN008534",8.29041331258855e-06
"HBIN027957",8.28943004887925e-06
"HBIN004383",8.27447562887174e-06
"HBIN035161",8.25726639194458e-06
"HBIN029135",8.20614282572834e-06
"HBIN024749",8.0952498058482e-06
"HBIN045254",8.09177252976612e-06
"HBIN039336",8.04954539440365e-06
"HBIN033098",8.00874841095828e-06
"HBIN009994",7.98346759339383e-06
"HBIN037940",7.97093731322208e-06
"HBIN029196",7.95315386438472e-06
"HBIN036159",7.9023906651143e-06
"HBIN019449",7.87596442947258e-06
"HBIN036067",7.82340886363624e-06
"HBIN026390",7.80375757545273e-06
"HBIN003305",7.78630870451155e-06
"HBIN019795",7.77736125483368e-06
"HBIN016891",7.76525502536409e-06
"HBIN033895",7.74211678850008e-06
"HBIN043379",7.69174671669318e-06
"HBIN039185",7.64859614951483e-06
"HBIN009914",7.64832272968482e-06
"HBIN031404",7.63385719958091e-06
"HBIN024347",7.57433153817331e-06
"HBIN043917",7.49576276089763e-06
"HBIN005625",7.47988114930679e-06
"HBIN020009",7.45959878495585e-06
"HBIN038995",7.44543260485964e-06
"HBIN038485",7.44220223960149e-06
"HBIN029548",7.388122967633e-06
"HBIN021147",7.37679984382944e-06
"HBIN035353",7.37487556142185e-06
"HBIN020511",7.36269700371765e-06
"HBIN025992",7.35916536410122e-06
"HBIN038914",7.26291471618812e-06
"HBIN023096",7.26109401489598e-06
"HBIN029101",7.25181777877329e-06
"HBIN037795",7.25181777877329e-06
"HBIN045672",7.21441853840393e-06
"HBIN001117",7.20904744419197e-06
"HBIN016527",7.19701161265485e-06
"HBIN013422",7.16080538400506e-06
"HBIN008896",7.14720888725466e-06
"HBIN007288",7.11929214613577e-06
"HBIN002161",7.09340604909881e-06
"HBIN020909",7.07724581094684e-06
"HBIN015510",7.05979761391357e-06
"HBIN003914",7.05515931764259e-06
"HBIN040905",7.04821614132753e-06
"HBIN015262",7.04625239635998e-06
"HBIN005420",6.99323283698055e-06
"HBIN032101",6.93246462937417e-06
"HBIN029419",6.90359865581627e-06
"HBIN048521",6.73386569610745e-06
"HBIN046103",6.72437199193422e-06
"HBIN038752",6.69852097303515e-06
"HBIN031114",6.66901329659273e-06
"HBIN040281",6.63712572292965e-06
"HBIN027563",6.62397044139962e-06
"HBIN041914",6.62397044139962e-06
"HBIN043445",6.58599475802974e-06
"HBIN017475",6.5704064134983e-06
"HBIN020969",6.4142794819353e-06
"HBIN014990",6.38809854028257e-06
"HBIN019914",6.38809854028257e-06
"HBIN025593",6.36399726939793e-06
"HBIN048362",6.30230373252838e-06
"HBIN021422",6.27465497437548e-06
"HBIN035603",6.24148357804634e-06
"HBIN012772",6.20542780396937e-06
"HBIN024334",6.19910454528628e-06
"HBIN015447",6.16625368505242e-06
"HBIN033245",6.16521113342008e-06
"HBIN040347",6.14023511600081e-06
"HBIN045118",6.14023511600081e-06
"HBIN019239",6.13847314587873e-06
"HBIN012693",6.13624533465229e-06
"HBIN027475",6.13179440574523e-06
"HBIN028806",6.10443363466763e-06
"HBIN022888",6.09771381049752e-06
"HBIN019826",6.09527628209259e-06
"HBIN011823",6.06590211051287e-06
"HBIN015368",6.05611580610887e-06
"HBIN028812",6.04768690727861e-06
"HBIN024516",6.04332977192517e-06
"HBIN022755",6.04300525505165e-06
"HBIN022839",6.04163194136191e-06
"HBIN005624",6.01669691395755e-06
"HBIN045816",6.01320285443593e-06
"HBIN015469",5.99744947815402e-06
"HBIN019921",5.99370377159566e-06
"HBIN033076",5.98601772643525e-06
"HBIN046960",5.95055489184869e-06
"HBIN048102",5.92255049240418e-06
"HBIN025256",5.91141719108141e-06
"HBIN029102",5.88414283314471e-06
"HBIN029328",5.83365477979037e-06
"HBIN033218",5.82599885641878e-06
"HBIN034389",5.82529097421295e-06
"HBIN018266",5.82250034366521e-06
"HBIN026575",5.71979792487404e-06
"HBIN029242",5.69146055024876e-06
"HBIN032992",5.68941527910279e-06
"HBIN025966",5.67928658926515e-06
"HBIN035340",5.65036116281317e-06
"HBIN026516",5.60327814882744e-06
"HBIN027539",5.60327814882744e-06
"HBIN032997",5.58904406264369e-06
"HBIN042106",5.58904406264369e-06
"HBIN008833",5.58500624621167e-06
"HBIN038091",5.5391838059425e-06
"HBIN033001",5.51913444976241e-06
"HBIN002879",5.51541133571036e-06
"HBIN037796",5.51541133571036e-06
"HBIN032451",5.49249064221585e-06
"HBIN040759",5.48246102934394e-06
"HBIN033006",5.28366260214019e-06
"HBIN048330",5.27802480682455e-06
"HBIN018337",5.2584296681621e-06
"HBIN039998",5.25584086648692e-06
"HBIN005948",5.19900066955612e-06
"HBIN041903",5.19236421424443e-06
"HBIN033094",5.13605857152739e-06
"HBIN020249",5.12516509539588e-06
"HBIN002971",5.12314346726367e-06
"HBIN029260",5.11648134926426e-06
"HBIN029092",5.11455440137267e-06
"HBIN004303",5.08929924069063e-06
"HBIN012450",5.07276680826621e-06
"HBIN035812",5.05735694033162e-06
"HBIN039826",5.0555652468542e-06
"HBIN037220",5.05330666988406e-06
"HBIN040583",5.04601389830395e-06
"HBIN004827",5.03143252924667e-06
"HBIN005450",5.03143252924667e-06
"HBIN001394",5.03140649446984e-06
"HBIN039419",5.00742572785964e-06
"HBIN006380",4.98750471916463e-06
"HBIN028473",4.98376749641155e-06
"HBIN039411",4.98363639472784e-06
"HBIN024875",4.94517036599465e-06
"HBIN002969",4.92288084873486e-06
"HBIN021904",4.91681270887861e-06
"HBIN006084",4.91219961980882e-06
"HBIN035574",4.91219961980882e-06
"HBIN040708",4.91219961980882e-06
"HBIN015476",4.89056251446001e-06
"HBIN024565",4.88073468074918e-06
"HBIN027401",4.87882124778252e-06
"HBIN036076",4.85983295905993e-06
"HBIN010411",4.85936095825279e-06
"HBIN019471",4.84704271905954e-06
"HBIN013157",4.80940432985584e-06
"HBIN006358",4.80938448572165e-06
"HBIN013015",4.76972739017095e-06
"HBIN034527",4.76964176426912e-06
"HBIN037724",4.76964176426912e-06
"HBIN037053",4.76794254363104e-06
"HBIN030843",4.75989922789752e-06
"HBIN034752",4.75887177474997e-06
"HBIN021590",4.74733398151063e-06
"HBIN039040",4.74074673865301e-06
"HBIN019216",4.73072122313359e-06
"HBIN031960",4.71909334367827e-06
"HBIN018026",4.70146408607495e-06
"HBIN002584",4.69792560771267e-06
"HBIN046315",4.69532933930566e-06
"HBIN021138",4.67831113323033e-06
"HBIN008947",4.67498910303216e-06
"HBIN019106",4.67498910303216e-06
"HBIN025216",4.67498910303216e-06
"HBIN044199",4.67498910303216e-06
"HBIN010241",4.65905151856685e-06
"HBIN039386",4.65721940263711e-06
"HBIN039827",4.64603267896595e-06
"HBIN021907",4.64487214754417e-06
"HBIN046033",4.64172402603502e-06
"HBIN006080",4.62790608904642e-06
"HBIN015950",4.62790608904642e-06
"HBIN025225",4.62790608904642e-06
"HBIN004932",4.61959853902487e-06
"HBIN037721",4.61676020847698e-06
"HBIN028587",4.60484870829297e-06
"HBIN001034",4.5979898338256e-06
"HBIN035037",4.5979898338256e-06
"HBIN033855",4.58956524073635e-06
"HBIN035354",4.58051934722768e-06
"HBIN002087",4.57224187190974e-06
"HBIN031378",4.55474671973888e-06
"HBIN024073",4.55038445986888e-06
"HBIN000624",4.54478421692042e-06
"HBIN001288",4.54478421692042e-06
"HBIN012568",4.54478421692042e-06
"HBIN018038",4.54478421692042e-06
"HBIN022393",4.54478421692042e-06
"HBIN024331",4.54478421692042e-06
"HBIN035261",4.54478421692042e-06
"HBIN040346",4.54478421692042e-06
"HBIN041227",4.54478421692042e-06
"HBIN047969",4.54478421692042e-06
"HBIN025254",4.53067194912052e-06
"HBIN025590",4.52951290291934e-06
"HBIN025823",4.52951290291934e-06
"HBIN047875",4.48739980753573e-06
"HBIN031661",4.47407596956533e-06
"HBIN019475",4.43639598660199e-06
"HBIN028309",4.39754181035873e-06
"HBIN025943",4.39638276415756e-06
"HBIN035142",4.28290656885916e-06
"HBIN025903",4.18049906061246e-06
"HBIN003326",4.15934404525986e-06
"HBIN028197",4.15131304512609e-06
"HBIN018084",4.13444708627041e-06
"HBIN032577",4.11226103127413e-06
"HBIN034599",4.09098253312625e-06
"HBIN002693",4.00769143119006e-06
"HBIN035791",3.97150867017489e-06
"HBIN041726",3.93985491150903e-06
"HBIN022387",3.92194238713928e-06
"HBIN019199",3.88362005974601e-06
"HBIN033107",3.86893542274884e-06
"HBIN022295",3.84599156240206e-06
"HBIN029645",3.83133362794513e-06
"HBIN043442",3.81533034912681e-06
"HBIN028215",3.80047520257133e-06
"HBIN029685",3.77763465328439e-06
"HBIN016201",3.75599746983472e-06
"HBIN037827",3.74466516112014e-06
"HBIN028549",3.72469507728112e-06
"HBIN037343",3.66413234199993e-06
"HBIN011106",3.6464895229332e-06
"HBIN018293",3.61106989691914e-06
"HBIN020363",3.59760077804014e-06
"HBIN029497",3.56703456092571e-06
"HBIN011351",3.5465661440977e-06
"HBIN020367",3.5465661440977e-06
"HBIN011899",3.48251296754576e-06
"HBIN008831",3.47798575146831e-06
"HBIN022145",3.46686403467311e-06
"HBIN007191",3.46553871161793e-06
"HBIN003712",3.4399829526303e-06
"HBIN017516",3.42686012291469e-06
"HBIN019980",3.40603382983959e-06
"HBIN028878",3.40603382983959e-06
"HBIN032456",3.38438732767565e-06
"HBIN046380",3.38122209434773e-06
"HBIN037812",3.36172228806993e-06
"HBIN017408",3.3280375806766e-06
"HBIN019188",3.31463927408419e-06
"HBIN048344",3.31463927408419e-06
"HBIN036380",3.26635756048177e-06
"HBIN020994",3.23151740195819e-06
"HBIN033432",3.23151740195819e-06
"HBIN036780",3.23151740195819e-06
"HBIN034960",3.09469830237432e-06
"HBIN028080",2.97576222057303e-06
"HBIN044062",2.9512626064525e-06
"HBIN020976",2.93804519661819e-06
"HBIN027857",2.91924505580534e-06
"HBIN028079",2.81348960281655e-06
"HBIN004821",2.70102784497314e-06
"HBIN019296",2.63841432358497e-06
"HBIN028188",2.60443643585168e-06
"HBIN003993",2.59445412056131e-06
"HBIN003995",2.59445412056131e-06
"HBIN033110",2.56988826495756e-06
"HBIN016068",2.56635971583889e-06
"HBIN027172",2.5587274855607e-06
"HBIN043672",2.5398398082403e-06
"HBIN002717",2.43241987660957e-06
"HBIN008674",2.40825273436261e-06
"HBIN022166",2.3975868278014e-06
"HBIN033114",2.36035788983306e-06
"HBIN031109",2.33062836269972e-06
"HBIN029973",2.29118170888654e-06
"HBIN024354",2.28498940795889e-06
"HBIN006789",2.09062143964276e-06
"HBIN028184",2.04288612796508e-06
"HBIN038992",2.04199671942804e-06
"HBIN037630",2.01572293644609e-06
"HBIN023519",1.99389173773603e-06
"HBIN030137",1.99212988046039e-06
"HBIN008822",1.98357270360671e-06
"HBIN027847",1.96218515379487e-06
"HBIN034629",1.95067741396067e-06
"HBIN017212",1.94552552967492e-06
"HBIN035296",1.9345368895468e-06
"HBIN003537",1.89788149862724e-06
"HBIN031540",1.85779900087809e-06
"HBIN031535",1.84299444115674e-06
"HBIN031536",1.84299444115674e-06
"HBIN031446",1.82118136237334e-06
"HBIN016180",1.81205860575075e-06
"HBIN027173",1.80868469797677e-06
"HBIN027842",1.79003441763249e-06
"HBIN028083",1.7835604987611e-06
"HBIN042015",1.78051263005643e-06
"HBIN033768",1.77392889986461e-06
"HBIN048365",1.77202945427986e-06
"HBIN028048",1.76177184429805e-06
"HBIN033083",1.75058975257527e-06
"HBIN041709",1.73835774933181e-06
"HBIN028214",1.73567168261515e-06
"HBIN017806",1.72149091115112e-06
"HBIN024595",1.71877805259062e-06
"HBIN026243",1.71877805259062e-06
"HBIN036760",1.70843155950938e-06
"HBIN016069",1.69597126534703e-06
"HBIN046738",1.67761463073852e-06
"HBIN048633",1.67177990332293e-06
"HBIN026977",1.66678498852669e-06
"HBIN029974",1.66678498852669e-06
"HBIN035105",1.66488766114126e-06
"HBIN005940",1.66081478507678e-06
"HBIN044016",1.65401716334168e-06
"HBIN033383",1.65124994823973e-06
"HBIN017775",1.64253391306612e-06
"HBIN035670",1.63248092234895e-06
"HBIN024796",1.62985659102984e-06
"HBIN027178",1.60088195171472e-06
"HBIN035356",1.59413532672966e-06
"HBIN039409",1.58986150793407e-06
"HBIN033105",1.55749826410029e-06
"HBIN006585",1.55507579762674e-06
"HBIN033109",1.51310722548334e-06
"HBIN031319",1.50125281762297e-06
"HBIN014748",1.45649723908464e-06
"HBIN047563",1.44804365439357e-06
"HBIN033099",1.4350956287592e-06
"HBIN030868",1.40482685331261e-06
"HBIN026022",1.3593265552653e-06
"HBIN030780",1.35862268093328e-06
"HBIN028180",1.34830694382651e-06
"HBIN028181",1.19319802855114e-06
"HBIN019909",1.1831200171776e-06
"HBIN033157",1.13034073665509e-06
"HBIN038168",1.12530918712242e-06
"HBIN048417",1.12131278648757e-06
"HBIN030773",1.03794438966309e-06
"HBIN031002",1.00713673321331e-06
"HBIN030869",9.98307357120651e-07
"HBIN036903",9.98307357120651e-07
"HBIN034281",9.97340144083265e-07
"HBIN027179",9.94657686891269e-07
"HBIN032903",9.78271649860835e-07
"HBIN032061",9.68204180503796e-07
"HBIN010407",9.13796580558531e-07
"HBIN036683",8.37295911872732e-07
"HBIN030802",8.30143295097862e-07
"HBIN028190",8.23414782161052e-07
"HBIN003221",8.1898751262509e-07
"HBIN029430",8.00864625074395e-07
"HBIN008944",7.98331595113209e-07
"HBIN008949",7.98331595113209e-07
"HBIN030800",7.98331595113209e-07
"HBIN035257",7.98331595113209e-07
"HBIN005662",7.97521781609936e-07
"HBIN004636",7.72352441098507e-07
"HBIN000391",7.58588873660683e-07
"HBIN002089",7.58588873660683e-07
"HBIN004409",7.58588873660683e-07
"HBIN027226",7.58588873660683e-07
"HBIN035573",7.32886636030165e-07
"HBIN019035",6.92158297793792e-07
"HBIN030898",6.78620575493926e-07
"HBIN004066",6.68126709001475e-07
"HBIN010879",6.68126709001475e-07
"HBIN029234",6.63936212423715e-07
"HBIN037777",6.63936212423715e-07
"HBIN013721",6.63018849249029e-07
"HBIN043855",6.03168088372854e-07
"HBIN042020",5.70060884248513e-07
"HBIN028174",5.46707091479114e-07
"HBIN047579",5.37595026380212e-07
"HBIN031102",5.184600123109e-07
"HBIN031538",4.92440765591884e-07
"HBIN045146",4.84469484250417e-07
"HBIN014997",3.69279443755437e-07
"HBIN023837",3.69279443755437e-07
"HBIN031541",3.69279443755437e-07
"HBIN035817",3.30747919600669e-07
"HBIN012725",3.15476605599588e-07
